,Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
244,927,Invoice Processing,Finance,Receive Invoice,14,280,Charlie Doe,Completed,2023-05-24,2023-05-24 14:00:00,9.327095818287566
245,74,Invoice Processing,Sales,Conduct Interviews,19,1368,Jane Green,Completed,2023-10-09,2023-10-09 19:00:00,0.8903817904381006
246,867,Product Launch,IT,Conduct Interviews,20,1200,Alice Brown,In Progress,2023-12-24,,5.425682933996877
247,803,Product Launch,Finance,Approve Invoice,8,296,Bob Brown,Pending,2023-03-11,,9.020672419334606
248,756,Employee Recruitment,HR,Coding,2,98,Bob White,In Progress,2023-06-03,,0.3002013693041949
249,401,Product Launch,IT,Market Research,8,256,Alice White,Completed,2023-12-18,2023-12-18 08:00:00,8.579033683493005
250,633,Employee Recruitment,HR,Product Design,5,55,Charlie Smith,In Progress,2023-03-17,,5.231355226907812
251,609,Customer Onboarding,Finance,Conduct Interviews,15,690,Jane Black,Completed,2023-11-25,2023-11-25 15:00:00,5.562783058841828
252,143,Employee Recruitment,Sales,Receive Invoice,4,332,Alice Green,Pending,2023-12-08,,7.874185660339453
253,439,Employee Recruitment,IT,Receive Invoice,2,164,Jane Brown,Completed,2023-03-12,2023-03-12 02:00:00,0.4685866789356796
254,567,Invoice Processing,Sales,Launch Campaign,8,496,Bob Brown,Completed,2023-07-23,2023-07-23 08:00:00,8.371212435072115
255,40,Employee Recruitment,IT,Coding,17,663,Alice White,Completed,2023-10-26,2023-10-26 17:00:00,9.64335887037416
256,504,Product Launch,HR,Initial Contact,9,747,John Green,Pending,2023-05-16,,7.619335034651646
257,883,Software Development,HR,Review Documents,11,264,John White,In Progress,2023-04-24,,7.075204868623606
258,116,Invoice Processing,Finance,Requirements Gathering,14,1274,Jane White,Pending,2023-02-03,,2.1109454607046785
259,589,Invoice Processing,IT,Conduct Interviews,19,969,Jane Brown,In Progress,2023-09-14,,1.4347702445983956
260,552,Customer Onboarding,Marketing,Market Research,11,583,Jane Doe,In Progress,2023-02-11,,4.054831547742057
261,281,Software Development,HR,Verify Invoice,18,864,John Smith,In Progress,2023-06-27,,3.7462326657807976
262,156,Employee Recruitment,Sales,Approve Invoice,18,1368,Charlie Doe,In Progress,2023-04-08,,4.213341201932704
263,269,Software Development,IT,Initial Contact,4,176,Alice Doe,In Progress,2023-02-27,,4.189892199555798
264,705,Software Development,IT,Testing,15,1215,John Brown,In Progress,2023-03-19,,5.2287012404885
265,400,Employee Recruitment,Marketing,Testing,2,180,Alice Smith,In Progress,2023-05-25,,6.369964588553161
266,288,Employee Recruitment,HR,Testing,9,198,John Black,Completed,2023-11-02,2023-11-02 09:00:00,5.877275624019037
267,495,Invoice Processing,Sales,Collect Documents,20,1960,Alex Doe,In Progress,2023-08-03,,5.989026464110169
268,837,Customer Onboarding,Marketing,Review Documents,2,82,John Black,Pending,2023-01-09,,3.694010933101448
269,872,Software Development,IT,Product Design,11,517,Alex White,Pending,2023-08-03,,5.486636037798882
270,324,Employee Recruitment,Marketing,Collect Documents,20,1420,Charlie Smith,Pending,2023-05-12,,0.0433575049937073
271,887,Invoice Processing,HR,Receive Invoice,14,308,Charlie Green,Completed,2023-01-20,2023-01-20 14:00:00,5.097490935157383
272,24,Customer Onboarding,Finance,Requirements Gathering,2,88,Alex Smith,In Progress,2023-02-09,,2.840888451810337
273,841,Employee Recruitment,Sales,Market Research,2,62,Alice Brown,Completed,2023-01-21,2023-01-21 02:00:00,3.329005662856156
274,245,Customer Onboarding,Finance,Screen Candidates,17,1292,Alex Brown,Completed,2023-01-05,2023-01-05 17:00:00,1.7562817574215206
275,3,Product Launch,Marketing,Testing,18,468,John Doe,Completed,2023-01-28,2023-01-28 18:00:00,2.5437195199822127
276,1000,Customer Onboarding,Finance,Coding,19,1026,Charlie Smith,In Progress,2023-10-11,,1.3762503253205316
277,474,Employee Recruitment,Marketing,Review Documents,1,23,Bob Brown,In Progress,2023-08-21,,5.204299366784183
278,449,Employee Recruitment,HR,Verify Invoice,11,1001,John White,Pending,2023-07-08,,2.153900619597444
279,437,Invoice Processing,Sales,Market Research,18,450,Charlie White,Pending,2023-05-31,,9.728148064654896
280,805,Product Launch,HR,Screen Candidates,9,612,Alice Green,Completed,2023-06-10,2023-06-10 09:00:00,7.4864143267552
281,128,Product Launch,Sales,Conduct Interviews,18,288,Jane Doe,Completed,2023-05-25,2023-05-25 18:00:00,3.3299969218205416
282,11,Customer Onboarding,Sales,Review Documents,19,703,Alex Black,Completed,2023-07-07,2023-07-07 19:00:00,0.815788594007667
283,142,Software Development,HR,Market Research,17,731,Bob White,Completed,2023-01-24,2023-01-24 17:00:00,6.343466695639939
284,470,Employee Recruitment,Marketing,Verify Invoice,19,1330,Alice Green,In Progress,2023-09-03,,6.060383466854431
285,587,Product Launch,Finance,Collect Documents,8,344,Alice Doe,Pending,2023-01-10,,1.2815652273567857
286,543,Customer Onboarding,Finance,Receive Invoice,1,72,Charlie Doe,In Progress,2023-04-02,,7.24553234659877
287,707,Employee Recruitment,Marketing,Review Documents,1,18,Bob Brown,In Progress,2023-02-19,,1.5203252980063708
288,38,Software Development,Marketing,Review Documents,5,140,Charlie White,Pending,2023-09-16,,6.529094225834796
289,819,Product Launch,Marketing,Approve Invoice,8,480,Jane Doe,Pending,2023-12-30,,6.839892201231632
290,794,Employee Recruitment,Marketing,Product Design,5,50,Charlie Black,Pending,2023-05-13,,1.1606659709234624
291,311,Software Development,Finance,Product Design,16,1504,Jane Brown,Completed,2023-09-05,2023-09-05 16:00:00,9.922243818048615
292,85,Software Development,HR,Approve Invoice,18,1062,Jane Smith,Pending,2023-06-26,,4.672467523998682
293,155,Product Launch,Marketing,Market Research,19,817,Alice Black,Completed,2023-10-08,2023-10-08 19:00:00,0.4167457934384699
294,518,Employee Recruitment,Marketing,Initial Contact,18,900,Jane Brown,Completed,2023-03-05,2023-03-05 18:00:00,1.654726263353039
295,336,Customer Onboarding,HR,Testing,19,627,Bob Brown,Pending,2023-07-01,,7.557798074511234
296,920,Invoice Processing,Marketing,Approve Invoice,12,876,Alex Smith,Pending,2023-01-17,,6.806989765734296
297,639,Employee Recruitment,HR,Requirements Gathering,19,684,John Smith,In Progress,2023-06-14,,8.463757918976688
298,336,Product Launch,HR,Verify Invoice,14,896,Alex White,Pending,2023-03-17,,2.49203442379522
299,32,Customer Onboarding,IT,Collect Documents,6,570,Jane Brown,In Progress,2023-04-24,,4.823487073133549
300,588,Employee Recruitment,Marketing,Collect Documents,16,576,Jane Black,Completed,2023-11-08,2023-11-08 16:00:00,8.64716049700614
301,820,Invoice Processing,Marketing,Product Design,6,276,Alex Green,In Progress,2023-04-04,,2.640636106199773
302,280,Employee Recruitment,Sales,Job Posting,19,1805,Jane White,In Progress,2023-02-08,,6.92295754296167
303,243,Product Launch,Sales,Product Design,3,276,Bob Black,In Progress,2023-05-14,,3.904664439657898
304,823,Employee Recruitment,HR,Review Documents,13,663,Alice Brown,In Progress,2023-08-29,,1.9645013482651783
305,469,Product Launch,HR,Testing,4,376,Charlie Brown,Completed,2023-08-21,2023-08-21 04:00:00,4.091144437672186
306,275,Product Launch,HR,Verify Invoice,3,183,Jane Black,Pending,2023-09-15,,7.134128766463606
307,503,Software Development,HR,Conduct Interviews,14,686,Alex Doe,In Progress,2023-08-14,,9.44423421927841
308,555,Customer Onboarding,Marketing,Initial Contact,12,948,John White,Pending,2023-07-14,,7.979185605012543
309,979,Customer Onboarding,IT,Collect Documents,9,279,Charlie Black,In Progress,2023-05-25,,6.573658893714006
310,884,Product Launch,Marketing,Collect Documents,15,990,John White,Pending,2023-01-14,,1.5570593431874236
311,400,Customer Onboarding,HR,Market Research,19,1862,Alice Doe,In Progress,2023-03-10,,9.00339773468105
312,851,Customer Onboarding,Sales,Verify Invoice,17,1547,Alice Black,Pending,2023-02-13,,9.906557183667765
313,579,Customer Onboarding,IT,Conduct Interviews,15,555,Alex White,Pending,2023-03-07,,9.524764870844546
314,270,Software Development,IT,Testing,19,1843,Charlie Black,In Progress,2023-01-29,,8.549640826832682
315,749,Customer Onboarding,Finance,Review Documents,10,510,Bob Brown,Pending,2023-06-17,,9.81571300791804
316,586,Customer Onboarding,IT,Market Research,5,450,Bob White,Completed,2023-03-19,2023-03-19 05:00:00,6.028691395663048
317,316,Customer Onboarding,HR,Screen Candidates,15,435,Alex Green,In Progress,2023-05-25,,4.625391959899051
318,844,Customer Onboarding,Sales,Receive Invoice,10,520,Alice Smith,Pending,2023-09-01,,3.684252724864412
319,202,Employee Recruitment,HR,Receive Invoice,17,1156,Charlie Smith,Pending,2023-01-26,,4.725967208498446
320,981,Customer Onboarding,IT,Approve Invoice,1,65,Charlie Green,Completed,2023-06-30,2023-06-30 01:00:00,8.503189876276586
321,56,Product Launch,HR,Market Research,7,91,Charlie Black,In Progress,2023-05-20,,9.76468113444819
322,754,Software Development,IT,Conduct Interviews,9,126,Alex Green,In Progress,2023-12-09,,6.612947661538953
323,917,Invoice Processing,Sales,Collect Documents,13,286,Bob Green,In Progress,2023-07-03,,9.60535161989463
324,241,Software Development,IT,Coding,14,1092,Jane Black,Completed,2023-08-31,2023-08-31 14:00:00,2.486932336770149
325,556,Product Launch,IT,Screen Candidates,9,639,Jane Black,In Progress,2023-05-16,,3.888013937900981
326,616,Product Launch,IT,Job Posting,20,480,Charlie Smith,In Progress,2023-10-22,,6.377862424119948
327,892,Product Launch,Marketing,Job Posting,14,518,John Black,Pending,2023-09-29,,5.573455633166652
328,583,Invoice Processing,Finance,Testing,6,480,Jane Black,In Progress,2023-11-12,,2.344080726585067
329,76,Product Launch,HR,Conduct Interviews,4,372,John Black,In Progress,2023-04-04,,8.390190198637326
330,961,Product Launch,Sales,Review Documents,9,180,Alex Smith,In Progress,2023-05-24,,5.692096307111293
331,455,Software Development,Sales,Verify Invoice,3,81,Charlie Doe,Pending,2023-07-16,,1.5961209695670475
332,493,Invoice Processing,Marketing,Collect Documents,15,555,Alice Green,In Progress,2023-04-11,,7.193873530085031
333,47,Software Development,Sales,Job Posting,9,387,Jane Doe,In Progress,2023-04-24,,6.393815303684287
334,954,Invoice Processing,Finance,Initial Contact,17,510,Bob Black,In Progress,2023-05-01,,6.6470597361537065
335,647,Product Launch,Marketing,Product Design,4,264,Jane Doe,Pending,2023-05-17,,0.3168089522586048
336,628,Software Development,IT,Screen Candidates,10,650,Alice Green,In Progress,2023-08-19,,9.004679425528503
337,327,Software Development,Finance,Collect Documents,16,480,Alex White,Pending,2023-01-13,,1.9604145159601027
338,838,Invoice Processing,HR,Conduct Interviews,14,210,John Green,Completed,2023-12-15,2023-12-15 14:00:00,7.661740362901805
339,446,Employee Recruitment,Sales,Testing,6,72,Jane Green,Completed,2023-11-19,2023-11-19 06:00:00,9.404503117721069
340,809,Employee Recruitment,Marketing,Requirements Gathering,20,640,Bob White,In Progress,2023-01-17,,4.340006694450977
341,702,Employee Recruitment,Sales,Launch Campaign,6,252,Alex Green,Pending,2023-07-28,,7.310612803338006
342,686,Product Launch,Finance,Collect Documents,18,720,John Green,In Progress,2023-02-18,,8.894499745676583
343,782,Invoice Processing,Finance,Initial Contact,7,273,Bob Black,Completed,2023-09-04,2023-09-04 07:00:00,2.424308623278812
344,259,Employee Recruitment,IT,Verify Invoice,10,940,Jane Doe,Pending,2023-08-08,,6.954721155476474
345,218,Product Launch,Finance,Job Posting,2,168,Alice White,Completed,2023-06-27,2023-06-27 02:00:00,2.636567896744735
346,552,Customer Onboarding,Finance,Conduct Interviews,7,637,Charlie Green,Completed,2023-06-04,2023-06-04 07:00:00,4.978467991594541
347,201,Customer Onboarding,HR,Testing,2,98,Alice Black,In Progress,2023-07-22,,4.836815400067419
348,464,Invoice Processing,IT,Job Posting,5,275,Jane Brown,In Progress,2023-08-04,,8.731679824461176
349,475,Customer Onboarding,HR,Collect Documents,10,480,John Green,Completed,2023-12-16,2023-12-16 10:00:00,8.32006768422884
350,705,Invoice Processing,HR,Requirements Gathering,13,637,Charlie Doe,Completed,2023-12-04,2023-12-04 13:00:00,7.06214327684993
351,505,Employee Recruitment,Sales,Receive Invoice,4,392,Bob Black,In Progress,2023-06-10,,2.314873440352603
352,824,Employee Recruitment,Finance,Testing,2,194,Bob Black,Pending,2023-08-20,,5.37316701146424
353,135,Employee Recruitment,Marketing,Job Posting,5,465,Alex Green,Pending,2023-10-05,,6.513409807505579
354,55,Product Launch,Finance,Requirements Gathering,7,490,Alex Doe,Pending,2023-09-27,,3.6515506769327297
355,115,Product Launch,Sales,Initial Contact,7,574,Charlie Black,In Progress,2023-10-19,,4.325900861798059
356,192,Product Launch,Marketing,Approve Invoice,7,700,Alex White,Pending,2023-02-23,,3.925837689151338
357,671,Product Launch,Finance,Review Documents,19,855,Alex Green,Completed,2023-02-27,2023-02-27 19:00:00,7.410609797147426
358,118,Employee Recruitment,Sales,Review Documents,7,161,Alice Brown,Pending,2023-08-24,,1.7719322173905938
359,92,Invoice Processing,Marketing,Launch Campaign,7,133,John White,In Progress,2023-02-04,,0.5362693172926236
360,915,Customer Onboarding,Finance,Approve Invoice,7,322,Alice Smith,Pending,2023-03-29,,3.284653805081064
361,813,Invoice Processing,Sales,Job Posting,15,1485,Alex White,In Progress,2023-04-22,,8.373546562192558
362,765,Employee Recruitment,IT,Approve Invoice,19,1463,Alex Doe,Completed,2023-02-26,2023-02-26 19:00:00,1.105346332287288
363,68,Product Launch,Finance,Job Posting,15,1350,Jane Smith,In Progress,2023-07-18,,1.7696140632358115
364,882,Customer Onboarding,HR,Coding,17,884,Alex White,In Progress,2023-09-06,,0.6351770225606057
365,808,Software Development,Marketing,Initial Contact,11,1001,Charlie Doe,Completed,2023-04-08,2023-04-08 11:00:00,0.6620952554089754
366,57,Employee Recruitment,IT,Product Design,3,39,Alex Doe,Pending,2023-11-23,,4.422318536911618
367,613,Software Development,HR,Initial Contact,5,205,Charlie Green,Pending,2023-09-04,,3.1399690223338226
368,804,Product Launch,Finance,Launch Campaign,17,1190,Alex Smith,In Progress,2023-07-20,,5.492132340189121
369,503,Software Development,IT,Market Research,10,690,Alex Brown,Completed,2023-05-14,2023-05-14 10:00:00,9.615473099455684
370,557,Product Launch,IT,Market Research,19,608,Charlie Doe,Pending,2023-05-24,,2.0329878338517404
371,343,Software Development,HR,Launch Campaign,1,67,Alex Green,Completed,2023-02-21,2023-02-21 01:00:00,4.166481380329746
372,626,Product Launch,Marketing,Receive Invoice,1,49,Jane Smith,Pending,2023-04-30,,9.111562192456306
373,466,Software Development,Sales,Collect Documents,14,378,Charlie Doe,Pending,2023-10-20,,3.8189008118779935
374,703,Product Launch,Sales,Receive Invoice,3,105,Alex Brown,Completed,2023-03-27,2023-03-27 03:00:00,1.2001228179719192
375,22,Employee Recruitment,Finance,Market Research,13,533,Alex Green,Completed,2023-05-02,2023-05-02 13:00:00,4.7536498537758165
376,245,Invoice Processing,Sales,Collect Documents,11,1078,Bob Brown,Pending,2023-04-15,,6.911380079170174
377,505,Invoice Processing,HR,Approve Invoice,19,874,Alice Green,In Progress,2023-08-09,,8.283670062697032
378,376,Product Launch,Sales,Job Posting,20,760,Bob Smith,In Progress,2023-05-18,,3.028367822155235
379,253,Software Development,Marketing,Screen Candidates,14,784,John Green,In Progress,2023-10-07,,7.136960378853361
380,212,Invoice Processing,IT,Coding,5,215,Jane Doe,In Progress,2023-11-14,,0.6123837455991865
381,273,Product Launch,HR,Coding,18,738,Bob Black,Completed,2023-03-24,2023-03-24 18:00:00,1.900743183503495
382,937,Customer Onboarding,IT,Verify Invoice,15,195,Alice Green,Pending,2023-01-12,,6.728262277539167
383,889,Product Launch,Sales,Approve Invoice,10,160,Alice Brown,Completed,2023-03-29,2023-03-29 10:00:00,4.730935628549143
384,671,Product Launch,IT,Market Research,11,803,Alex Doe,Pending,2023-04-23,,0.4010068882394835
385,801,Software Development,Finance,Coding,3,87,Bob Green,Pending,2023-01-02,,3.331891033447892
386,945,Employee Recruitment,HR,Product Design,4,148,Bob Green,Pending,2023-07-28,,3.907170881218738
387,279,Employee Recruitment,Sales,Verify Invoice,16,1536,John Brown,Completed,2023-01-11,2023-01-11 16:00:00,9.42518002396595
388,63,Employee Recruitment,Marketing,Screen Candidates,6,156,Jane White,Completed,2023-03-22,2023-03-22 06:00:00,1.848069728694468
389,920,Software Development,IT,Market Research,1,14,Jane Doe,Pending,2023-04-12,,5.626140739258226
390,527,Product Launch,Sales,Verify Invoice,17,748,John Brown,In Progress,2023-12-04,,2.156458060246451
391,703,Product Launch,Marketing,Coding,8,744,Alice Green,In Progress,2023-04-09,,4.039615541707795
392,857,Invoice Processing,Sales,Screen Candidates,18,1584,Charlie Black,Pending,2023-05-10,,1.7225134754764082
393,626,Invoice Processing,Sales,Approve Invoice,6,456,Jane Green,Pending,2023-10-25,,7.985242220374592
394,91,Product Launch,Finance,Market Research,10,570,Bob Black,Pending,2023-05-04,,7.352326772139768
395,568,Customer Onboarding,Marketing,Coding,6,546,Jane Smith,Completed,2023-07-19,2023-07-19 06:00:00,8.885144659583789
396,542,Product Launch,Finance,Verify Invoice,18,1638,Alice Smith,Pending,2023-11-11,,9.525313470397643
397,884,Invoice Processing,Finance,Screen Candidates,9,630,Alex White,In Progress,2023-09-10,,6.635544560692251
398,425,Software Development,Sales,Collect Documents,20,440,John Doe,In Progress,2023-05-10,,4.868581699328425
399,525,Software Development,Marketing,Receive Invoice,3,138,Jane Black,Completed,2023-11-24,2023-11-24 03:00:00,6.374203117170088
400,44,Employee Recruitment,Sales,Review Documents,8,768,Alex Smith,Pending,2023-06-14,,7.049966343100521
401,651,Product Launch,Sales,Approve Invoice,8,144,Charlie Green,Pending,2023-08-18,,4.444433432129049
