Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
143,Employee Recruitment,Sales,Receive Invoice,4,332,Alice Green,Pending,2023-12-08,,7.874185660339453
439,Employee Recruitment,IT,Receive Invoice,2,164,Jane Brown,Completed,2023-03-12,2023-03-12 02:00:00,0.4685866789356796
567,Invoice Processing,Sales,Launch Campaign,8,496,Bob Brown,Completed,2023-07-23,2023-07-23 08:00:00,8.371212435072115
40,Employee Recruitment,IT,Coding,17,663,Alice White,Completed,2023-10-26,2023-10-26 17:00:00,9.64335887037416
504,Product Launch,HR,Initial Contact,9,747,John Green,Pending,2023-05-16,,7.619335034651646
883,Software Development,HR,Review Documents,11,264,John White,In Progress,2023-04-24,,7.075204868623606
116,Invoice Processing,Finance,Requirements Gathering,14,1274,Jane White,Pending,2023-02-03,,2.1109454607046785
589,Invoice Processing,IT,Conduct Interviews,19,969,Jane Brown,In Progress,2023-09-14,,1.4347702445983956
552,Customer Onboarding,Marketing,Market Research,11,583,Jane Doe,In Progress,2023-02-11,,4.054831547742057
281,Software Development,HR,Verify Invoice,18,864,John Smith,In Progress,2023-06-27,,3.7462326657807976
156,Employee Recruitment,Sales,Approve Invoice,18,1368,Charlie Doe,In Progress,2023-04-08,,4.213341201932704
269,Software Development,IT,Initial Contact,4,176,Alice Doe,In Progress,2023-02-27,,4.189892199555798
705,Software Development,IT,Testing,15,1215,John Brown,In Progress,2023-03-19,,5.2287012404885
400,Employee Recruitment,Marketing,Testing,2,180,Alice Smith,In Progress,2023-05-25,,6.369964588553161
288,Employee Recruitment,HR,Testing,9,198,John Black,Completed,2023-11-02,2023-11-02 09:00:00,5.877275624019037
495,Invoice Processing,Sales,Collect Documents,20,1960,Alex Doe,In Progress,2023-08-03,,5.989026464110169
837,Customer Onboarding,Marketing,Review Documents,2,82,John Black,Pending,2023-01-09,,3.694010933101448
872,Software Development,IT,Product Design,11,517,Alex White,Pending,2023-08-03,,5.486636037798882
324,Employee Recruitment,Marketing,Collect Documents,20,1420,Charlie Smith,Pending,2023-05-12,,0.043357504993707385
887,Invoice Processing,HR,Receive Invoice,14,308,Charlie Green,Completed,2023-01-20,2023-01-20 14:00:00,5.097490935157383
24,Customer Onboarding,Finance,Requirements Gathering,2,88,Alex Smith,In Progress,2023-02-09,,2.8408884518103372
841,Employee Recruitment,Sales,Market Research,2,62,Alice Brown,Completed,2023-01-21,2023-01-21 02:00:00,3.329005662856156
245,Customer Onboarding,Finance,Screen Candidates,17,1292,Alex Brown,Completed,2023-01-05,2023-01-05 17:00:00,1.7562817574215206
3,Product Launch,Marketing,Testing,18,468,John Doe,Completed,2023-01-28,2023-01-28 18:00:00,2.5437195199822127
1000,Customer Onboarding,Finance,Coding,19,1026,Charlie Smith,In Progress,2023-10-11,,1.3762503253205316
474,Employee Recruitment,Marketing,Review Documents,1,23,Bob Brown,In Progress,2023-08-21,,5.204299366784183
449,Employee Recruitment,HR,Verify Invoice,11,1001,John White,Pending,2023-07-08,,2.153900619597444
437,Invoice Processing,Sales,Market Research,18,450,Charlie White,Pending,2023-05-31,,9.728148064654897
805,Product Launch,HR,Screen Candidates,9,612,Alice Green,Completed,2023-06-10,2023-06-10 09:00:00,7.4864143267552
128,Product Launch,Sales,Conduct Interviews,18,288,Jane Doe,Completed,2023-05-25,2023-05-25 18:00:00,3.3299969218205416
11,Customer Onboarding,Sales,Review Documents,19,703,Alex Black,Completed,2023-07-07,2023-07-07 19:00:00,0.815788594007667
142,Software Development,HR,Market Research,17,731,Bob White,Completed,2023-01-24,2023-01-24 17:00:00,6.343466695639939
470,Employee Recruitment,Marketing,Verify Invoice,19,1330,Alice Green,In Progress,2023-09-03,,6.0603834668544305
587,Product Launch,Finance,Collect Documents,8,344,Alice Doe,Pending,2023-01-10,,1.2815652273567857
543,Customer Onboarding,Finance,Receive Invoice,1,72,Charlie Doe,In Progress,2023-04-02,,7.24553234659877
707,Employee Recruitment,Marketing,Review Documents,1,18,Bob Brown,In Progress,2023-02-19,,1.5203252980063708
38,Software Development,Marketing,Review Documents,5,140,Charlie White,Pending,2023-09-16,,6.529094225834796
819,Product Launch,Marketing,Approve Invoice,8,480,Jane Doe,Pending,2023-12-30,,6.839892201231632
794,Employee Recruitment,Marketing,Product Design,5,50,Charlie Black,Pending,2023-05-13,,1.1606659709234624
311,Software Development,Finance,Product Design,16,1504,Jane Brown,Completed,2023-09-05,2023-09-05 16:00:00,9.922243818048617
85,Software Development,HR,Approve Invoice,18,1062,Jane Smith,Pending,2023-06-26,,4.672467523998682
155,Product Launch,Marketing,Market Research,19,817,Alice Black,Completed,2023-10-08,2023-10-08 19:00:00,0.41674579343846996
518,Employee Recruitment,Marketing,Initial Contact,18,900,Jane Brown,Completed,2023-03-05,2023-03-05 18:00:00,1.654726263353039
336,Customer Onboarding,HR,Testing,19,627,Bob Brown,Pending,2023-07-01,,7.5577980745112345
920,Invoice Processing,Marketing,Approve Invoice,12,876,Alex Smith,Pending,2023-01-17,,6.806989765734296
639,Employee Recruitment,HR,Requirements Gathering,19,684,John Smith,In Progress,2023-06-14,,8.463757918976688
336,Product Launch,HR,Verify Invoice,14,896,Alex White,Pending,2023-03-17,,2.4920344237952197
32,Customer Onboarding,IT,Collect Documents,6,570,Jane Brown,In Progress,2023-04-24,,4.823487073133549
588,Employee Recruitment,Marketing,Collect Documents,16,576,Jane Black,Completed,2023-11-08,2023-11-08 16:00:00,8.64716049700614
820,Invoice Processing,Marketing,Product Design,6,276,Alex Green,In Progress,2023-04-04,,2.640636106199773
280,Employee Recruitment,Sales,Job Posting,19,1805,Jane White,In Progress,2023-02-08,,6.92295754296167
243,Product Launch,Sales,Product Design,3,276,Bob Black,In Progress,2023-05-14,,3.904664439657898
823,Employee Recruitment,HR,Review Documents,13,663,Alice Brown,In Progress,2023-08-29,,1.9645013482651785
469,Product Launch,HR,Testing,4,376,Charlie Brown,Completed,2023-08-21,2023-08-21 04:00:00,4.091144437672186
275,Product Launch,HR,Verify Invoice,3,183,Jane Black,Pending,2023-09-15,,7.134128766463606
503,Software Development,HR,Conduct Interviews,14,686,Alex Doe,In Progress,2023-08-14,,9.44423421927841
555,Customer Onboarding,Marketing,Initial Contact,12,948,John White,Pending,2023-07-14,,7.979185605012543
979,Customer Onboarding,IT,Collect Documents,9,279,Charlie Black,In Progress,2023-05-25,,6.573658893714006
884,Product Launch,Marketing,Collect Documents,15,990,John White,Pending,2023-01-14,,1.5570593431874236
400,Customer Onboarding,HR,Market Research,19,1862,Alice Doe,In Progress,2023-03-10,,9.00339773468105
851,Customer Onboarding,Sales,Verify Invoice,17,1547,Alice Black,Pending,2023-02-13,,9.906557183667763
579,Customer Onboarding,IT,Conduct Interviews,15,555,Alex White,Pending,2023-03-07,,9.524764870844546
270,Software Development,IT,Testing,19,1843,Charlie Black,In Progress,2023-01-29,,8.549640826832682
749,Customer Onboarding,Finance,Review Documents,10,510,Bob Brown,Pending,2023-06-17,,9.81571300791804
586,Customer Onboarding,IT,Market Research,5,450,Bob White,Completed,2023-03-19,2023-03-19 05:00:00,6.028691395663048
316,Customer Onboarding,HR,Screen Candidates,15,435,Alex Green,In Progress,2023-05-25,,4.625391959899051
844,Customer Onboarding,Sales,Receive Invoice,10,520,Alice Smith,Pending,2023-09-01,,3.684252724864412
202,Employee Recruitment,HR,Receive Invoice,17,1156,Charlie Smith,Pending,2023-01-26,,4.725967208498446
981,Customer Onboarding,IT,Approve Invoice,1,65,Charlie Green,Completed,2023-06-30,2023-06-30 01:00:00,8.503189876276586
56,Product Launch,HR,Market Research,7,91,Charlie Black,In Progress,2023-05-20,,9.76468113444819
754,Software Development,IT,Conduct Interviews,9,126,Alex Green,In Progress,2023-12-09,,6.612947661538953
917,Invoice Processing,Sales,Collect Documents,13,286,Bob Green,In Progress,2023-07-03,,9.60535161989463
241,Software Development,IT,Coding,14,1092,Jane Black,Completed,2023-08-31,2023-08-31 14:00:00,2.486932336770149
556,Product Launch,IT,Screen Candidates,9,639,Jane Black,In Progress,2023-05-16,,3.8880139379009804
616,Product Launch,IT,Job Posting,20,480,Charlie Smith,In Progress,2023-10-22,,6.3778624241199475
892,Product Launch,Marketing,Job Posting,14,518,John Black,Pending,2023-09-29,,5.573455633166652
583,Invoice Processing,Finance,Testing,6,480,Jane Black,In Progress,2023-11-12,,2.344080726585067
76,Product Launch,HR,Conduct Interviews,4,372,John Black,In Progress,2023-04-04,,8.390190198637326
961,Product Launch,Sales,Review Documents,9,180,Alex Smith,In Progress,2023-05-24,,5.692096307111293
455,Software Development,Sales,Verify Invoice,3,81,Charlie Doe,Pending,2023-07-16,,1.5961209695670475
493,Invoice Processing,Marketing,Collect Documents,15,555,Alice Green,In Progress,2023-04-11,,7.193873530085031
47,Software Development,Sales,Job Posting,9,387,Jane Doe,In Progress,2023-04-24,,6.393815303684287
954,Invoice Processing,Finance,Initial Contact,17,510,Bob Black,In Progress,2023-05-01,,6.6470597361537065
647,Product Launch,Marketing,Product Design,4,264,Jane Doe,Pending,2023-05-17,,0.31680895225860484
628,Software Development,IT,Screen Candidates,10,650,Alice Green,In Progress,2023-08-19,,9.004679425528503
327,Software Development,Finance,Collect Documents,16,480,Alex White,Pending,2023-01-13,,1.9604145159601027
838,Invoice Processing,HR,Conduct Interviews,14,210,John Green,Completed,2023-12-15,2023-12-15 14:00:00,7.661740362901805
446,Employee Recruitment,Sales,Testing,6,72,Jane Green,Completed,2023-11-19,2023-11-19 06:00:00,9.404503117721067
809,Employee Recruitment,Marketing,Requirements Gathering,20,640,Bob White,In Progress,2023-01-17,,4.340006694450977
702,Employee Recruitment,Sales,Launch Campaign,6,252,Alex Green,Pending,2023-07-28,,7.310612803338006
686,Product Launch,Finance,Collect Documents,18,720,John Green,In Progress,2023-02-18,,8.894499745676583
782,Invoice Processing,Finance,Initial Contact,7,273,Bob Black,Completed,2023-09-04,2023-09-04 07:00:00,2.4243086232788116
259,Employee Recruitment,IT,Verify Invoice,10,940,Jane Doe,Pending,2023-08-08,,6.954721155476474
218,Product Launch,Finance,Job Posting,2,168,Alice White,Completed,2023-06-27,2023-06-27 02:00:00,2.636567896744735
552,Customer Onboarding,Finance,Conduct Interviews,7,637,Charlie Green,Completed,2023-06-04,2023-06-04 07:00:00,4.978467991594541
201,Customer Onboarding,HR,Testing,2,98,Alice Black,In Progress,2023-07-22,,4.836815400067419
464,Invoice Processing,IT,Job Posting,5,275,Jane Brown,In Progress,2023-08-04,,8.731679824461176
475,Customer Onboarding,HR,Collect Documents,10,480,John Green,Completed,2023-12-16,2023-12-16 10:00:00,8.32006768422884
705,Invoice Processing,HR,Requirements Gathering,13,637,Charlie Doe,Completed,2023-12-04,2023-12-04 13:00:00,7.06214327684993
505,Employee Recruitment,Sales,Receive Invoice,4,392,Bob Black,In Progress,2023-06-10,,2.314873440352603
824,Employee Recruitment,Finance,Testing,2,194,Bob Black,Pending,2023-08-20,,5.37316701146424
135,Employee Recruitment,Marketing,Job Posting,5,465,Alex Green,Pending,2023-10-05,,6.513409807505579
55,Product Launch,Finance,Requirements Gathering,7,490,Alex Doe,Pending,2023-09-27,,3.6515506769327297
115,Product Launch,Sales,Initial Contact,7,574,Charlie Black,In Progress,2023-10-19,,4.325900861798059
192,Product Launch,Marketing,Approve Invoice,7,700,Alex White,Pending,2023-02-23,,3.9258376891513382
671,Product Launch,Finance,Review Documents,19,855,Alex Green,Completed,2023-02-27,2023-02-27 19:00:00,7.410609797147426
118,Employee Recruitment,Sales,Review Documents,7,161,Alice Brown,Pending,2023-08-24,,1.7719322173905938
92,Invoice Processing,Marketing,Launch Campaign,7,133,John White,In Progress,2023-02-04,,0.5362693172926236
915,Customer Onboarding,Finance,Approve Invoice,7,322,Alice Smith,Pending,2023-03-29,,3.2846538050810636
813,Invoice Processing,Sales,Job Posting,15,1485,Alex White,In Progress,2023-04-22,,8.373546562192558
765,Employee Recruitment,IT,Approve Invoice,19,1463,Alex Doe,Completed,2023-02-26,2023-02-26 19:00:00,1.105346332287288
68,Product Launch,Finance,Job Posting,15,1350,Jane Smith,In Progress,2023-07-18,,1.7696140632358115
882,Customer Onboarding,HR,Coding,17,884,Alex White,In Progress,2023-09-06,,0.6351770225606057
808,Software Development,Marketing,Initial Contact,11,1001,Charlie Doe,Completed,2023-04-08,2023-04-08 11:00:00,0.6620952554089754
57,Employee Recruitment,IT,Product Design,3,39,Alex Doe,Pending,2023-11-23,,4.422318536911618
613,Software Development,HR,Initial Contact,5,205,Charlie Green,Pending,2023-09-04,,3.1399690223338226
804,Product Launch,Finance,Launch Campaign,17,1190,Alex Smith,In Progress,2023-07-20,,5.492132340189121
503,Software Development,IT,Market Research,10,690,Alex Brown,Completed,2023-05-14,2023-05-14 10:00:00,9.615473099455683
557,Product Launch,IT,Market Research,19,608,Charlie Doe,Pending,2023-05-24,,2.0329878338517404
343,Software Development,HR,Launch Campaign,1,67,Alex Green,Completed,2023-02-21,2023-02-21 01:00:00,4.166481380329746
626,Product Launch,Marketing,Receive Invoice,1,49,Jane Smith,Pending,2023-04-30,,9.111562192456306
466,Software Development,Sales,Collect Documents,14,378,Charlie Doe,Pending,2023-10-20,,3.8189008118779935
703,Product Launch,Sales,Receive Invoice,3,105,Alex Brown,Completed,2023-03-27,2023-03-27 03:00:00,1.2001228179719192
22,Employee Recruitment,Finance,Market Research,13,533,Alex Green,Completed,2023-05-02,2023-05-02 13:00:00,4.7536498537758165
245,Invoice Processing,Sales,Collect Documents,11,1078,Bob Brown,Pending,2023-04-15,,6.911380079170174
505,Invoice Processing,HR,Approve Invoice,19,874,Alice Green,In Progress,2023-08-09,,8.283670062697032
376,Product Launch,Sales,Job Posting,20,760,Bob Smith,In Progress,2023-05-18,,3.028367822155235
253,Software Development,Marketing,Screen Candidates,14,784,John Green,In Progress,2023-10-07,,7.136960378853361
212,Invoice Processing,IT,Coding,5,215,Jane Doe,In Progress,2023-11-14,,0.6123837455991865
273,Product Launch,HR,Coding,18,738,Bob Black,Completed,2023-03-24,2023-03-24 18:00:00,1.900743183503495
937,Customer Onboarding,IT,Verify Invoice,15,195,Alice Green,Pending,2023-01-12,,6.728262277539167
889,Product Launch,Sales,Approve Invoice,10,160,Alice Brown,Completed,2023-03-29,2023-03-29 10:00:00,4.730935628549143
671,Product Launch,IT,Market Research,11,803,Alex Doe,Pending,2023-04-23,,0.4010068882394835
801,Software Development,Finance,Coding,3,87,Bob Green,Pending,2023-01-02,,3.331891033447892
945,Employee Recruitment,HR,Product Design,4,148,Bob Green,Pending,2023-07-28,,3.907170881218738
279,Employee Recruitment,Sales,Verify Invoice,16,1536,John Brown,Completed,2023-01-11,2023-01-11 16:00:00,9.42518002396595
63,Employee Recruitment,Marketing,Screen Candidates,6,156,Jane White,Completed,2023-03-22,2023-03-22 06:00:00,1.848069728694468
920,Software Development,IT,Market Research,1,14,Jane Doe,Pending,2023-04-12,,5.626140739258226
527,Product Launch,Sales,Verify Invoice,17,748,John Brown,In Progress,2023-12-04,,2.156458060246451
703,Product Launch,Marketing,Coding,8,744,Alice Green,In Progress,2023-04-09,,4.039615541707795
857,Invoice Processing,Sales,Screen Candidates,18,1584,Charlie Black,Pending,2023-05-10,,1.7225134754764082
626,Invoice Processing,Sales,Approve Invoice,6,456,Jane Green,Pending,2023-10-25,,7.985242220374592
91,Product Launch,Finance,Market Research,10,570,Bob Black,Pending,2023-05-04,,7.352326772139768
568,Customer Onboarding,Marketing,Coding,6,546,Jane Smith,Completed,2023-07-19,2023-07-19 06:00:00,8.885144659583789
542,Product Launch,Finance,Verify Invoice,18,1638,Alice Smith,Pending,2023-11-11,,9.525313470397645
884,Invoice Processing,Finance,Screen Candidates,9,630,Alex White,In Progress,2023-09-10,,6.635544560692251
425,Software Development,Sales,Collect Documents,20,440,John Doe,In Progress,2023-05-10,,4.868581699328425
525,Software Development,Marketing,Receive Invoice,3,138,Jane Black,Completed,2023-11-24,2023-11-24 03:00:00,6.3742031171700875
44,Employee Recruitment,Sales,Review Documents,8,768,Alex Smith,Pending,2023-06-14,,7.049966343100521
651,Product Launch,Sales,Approve Invoice,8,144,Charlie Green,Pending,2023-08-18,,4.444433432129049
840,Invoice Processing,HR,Collect Documents,17,306,Charlie Doe,Completed,2023-09-26,2023-09-26 17:00:00,5.156859745071277
956,Employee Recruitment,Sales,Testing,15,660,John Brown,In Progress,2023-06-30,,6.398789248814878
77,Software Development,HR,Market Research,9,639,John White,Completed,2023-04-30,2023-04-30 09:00:00,6.496755755648688
937,Product Launch,Finance,Testing,1,69,Alex Smith,Pending,2023-05-16,,7.4112084977063075
580,Employee Recruitment,Finance,Approve Invoice,4,296,Jane Black,Completed,2023-02-17,2023-02-17 04:00:00,3.3836615985637177
743,Customer Onboarding,HR,Requirements Gathering,1,31,Bob Black,Pending,2023-02-15,,3.5480476995069408
184,Product Launch,IT,Approve Invoice,1,36,Alice Brown,Completed,2023-12-22,2023-12-22 01:00:00,9.788364116129017
748,Software Development,HR,Launch Campaign,13,260,Alex Black,Completed,2023-10-01,2023-10-01 13:00:00,2.234082693468349
616,Employee Recruitment,Marketing,Receive Invoice,18,1728,Alex Green,Completed,2023-04-07,2023-04-07 18:00:00,6.8800888007040175
295,Product Launch,HR,Coding,14,588,Bob White,In Progress,2023-10-03,,2.039073194311145
576,Invoice Processing,Sales,Review Documents,11,286,Jane Green,Pending,2023-06-06,,0.04026910922664939
928,Customer Onboarding,IT,Testing,8,432,John Smith,Pending,2023-05-10,,0.39466783380125103
942,Customer Onboarding,IT,Job Posting,5,75,Alex Brown,Pending,2023-05-01,,4.303555783864089
